tweet_id,raw,clean,created_at,in_response_to
11709,"yet ANOTHER flight delay, and now I won't be getting home until midnight. I want 7 hours of my life back, @Delta.","yet ANOTHER flight delay, and now I won't be getting home until midnight. I want 7 hours of my life back, .",Wed Nov 01 00:58:00 +0000 2017,
12057,@Delta pay for baggage to go in the hold and no bags arrive because the plane hold is “too small” what a absolute joke!! #delta #airlines,pay for baggage to go in the hold and no bags arrive because the plane hold is “too small” what a absolute joke!! #delta #airlines,Wed Nov 01 01:24:23 +0000 2017,
12059,"A free first class upgrade on my PHX to SLC flight? That's just what I wanted for an early birthday present. Thanks, @Delta! 😊 🛫 #silver","A free first class upgrade on my PHX to SLC flight? That's just what I wanted for an early birthday present. Thanks, ! 😊 🛫 #silver",Wed Nov 01 01:26:05 +0000 2017,
12061,"@Delta earns our gratitude and respect. Thank you, Apiola, for representing your company well.","earns our gratitude and respect. Thank you, Apiola, for representing your company well.",Wed Nov 01 01:23:31 +0000 2017,
12063,Had to make a pit stop for quick plane fix but they fed us pizza while we waited 🍕🍕Thanks @Delta! #ineedmorewinethough 😂😂,Had to make a pit stop for quick plane fix but they fed us pizza while we waited 🍕🍕Thanks ! #ineedmorewinethough 😂😂,Wed Nov 01 01:19:47 +0000 2017,
12065,"@Delta your airline and ticketing process is a nightmare. Why would you assign me two seats separate from one another, when I ordered both tickets at the same time, on the same account, in the same order? How does that make sense? You're a greedy unethical company.","your airline and ticketing process is a nightmare. Why would you assign me two seats separate from one another, when I ordered both tickets at the same time, on the same account, in the same order? How does that make sense? You're a greedy unethical company.",Wed Nov 01 01:13:35 +0000 2017,
12068,.@Delta  Cheers and thanks for the upgrade to Dublin!! Unexpected and appreciated!! #2millionsoon https://t.co/KoDdFKMmXp,. Cheers and thanks for the upgrade to Dublin!! Unexpected and appreciated!! #2millionsoon,Wed Nov 01 01:12:11 +0000 2017,
12459,"@AskAmex new delta biz plat card canceled with no explanation after 1 week of use. Never happens with chase, ever.","new delta biz plat card canceled with no explanation after 1 week of use. Never happens with chase, ever.",Wed Nov 01 01:07:11 +0000 2017,
12644,@Delta I absolutely will. Your twitter service is incredible,I absolutely will. Your twitter service is incredible,Wed Nov 01 02:52:01 +0000 2017,12643
12645,Massive shout out to @Delta for all of their help today with my flight situation. Y’all are amazing!!,Massive shout out to for all of their help today with my flight situation. Y’all are amazing!!,Wed Nov 01 01:27:21 +0000 2017,
13243,@Delta landed in PHL on flight 2097 this afternoon and just realized I left my Kindle in seat 3A.  How do I find/claim it?,landed in PHL on flight 2097 this afternoon and just realized I left my Kindle in seat 3A. How do I find/claim it?,Wed Nov 01 01:49:59 +0000 2017,
13247,@118734 @Delta :) thank you!,:) thank you!,Wed Nov 01 01:49:31 +0000 2017,13248
13248,@118733 @Delta My face after 4 days of not sleeping 🤕,My face after 4 days of not sleeping 🤕,Wed Nov 01 01:44:33 +0000 2017,13258
13258,"What an awesome start to my day! @Delta Upgraded me so I can hangout wih @118734 :) 

Hope you're all having a wonderful day 😉❤️ https://t.co/n3M7gzQlm5",What an awesome start to my day! Upgraded me so I can hangout wih :) Hope you're all having a wonderful day 😉❤️,Tue Oct 31 20:22:56 +0000 2017,
13266,@Delta Thank you!,Thank you!,Wed Nov 01 01:43:04 +0000 2017,13267
13268,@Delta But a password is requested,But a password is requested,Tue Oct 31 15:05:48 +0000 2017,13271
13272,@Delta hi. I've just received a skymiles card from Amex. How can I check my skymiles account using the number on the card?,hi. I've just received a skymiles card from Amex. How can I check my skymiles account using the number on the card?,Tue Oct 31 13:54:25 +0000 2017,
13307,@AmericanAir is the biggest fucking joke. How are they still in business. @Delta do us all a favor and teach them how to treat customers,is the biggest fucking joke. How are they still in business. do us all a favor and teach them how to treat customers,Wed Nov 01 01:54:47 +0000 2017,
13608,@Delta Yes. I need some help/exception for a reservation. Can I pm you the info?,Yes. I need some help/exception for a reservation. Can I pm you the info?,Wed Nov 01 02:07:33 +0000 2017,13609
13610,@Delta got hung up on after 49 min wait for a supervisor. What gives?,got hung up on after 49 min wait for a supervisor. What gives?,Wed Nov 01 02:00:30 +0000 2017,
13612,@Delta It was on a flight from ATL to NXA arrived at 3:55 local. FYI. Go thank them. I will when I get there,It was on a flight from ATL to NXA arrived at 3:55 local. FYI. Go thank them. I will when I get there,Wed Nov 01 02:06:07 +0000 2017,13613
13614,@Delta big thanks to your employee finding my left on plane @118845 headphones &amp; holding until my return #greatcustomerservice,big thanks to your employee finding my left on plane headphones & holding until my return #greatcustomerservice,Wed Nov 01 02:00:46 +0000 2017,
13616,@Delta We are now finally about to take off flight 2576 only 2 and a half hours later. Is there anything you can do to make this right?,We are now finally about to take off flight 2576 only 2 and a half hours later. Is there anything you can do to make this right?,Wed Nov 01 02:53:03 +0000 2017,13615
13617,@Delta an hour delay from Detroit to Phoenix because of a computer issue that was no closer to being resolved while we boarded is not cool,an hour delay from Detroit to Phoenix because of a computer issue that was no closer to being resolved while we boarded is not cool,Wed Nov 01 02:00:04 +0000 2017,
13620,#Guatemala as seen from my @Delta flight. #travel ✈️🌎 https://t.co/qUcdfM5fzs,#Guatemala as seen from my flight. #travel ✈️🌎,Wed Nov 01 01:59:46 +0000 2017,
13992,@Delta Currently waiting on Delta Baggage Claim floor in Atl waiting for our bags to be brought up. Has been an hour. Can you help us get them? 😬❤️,Currently waiting on Delta Baggage Claim floor in Atl waiting for our bags to be brought up. Has been an hour. Can you help us get them? 😬❤️,Wed Nov 01 02:22:08 +0000 2017,13991
13996,@Delta We did. They told us they would bring it up but it could take up to three hours! We had already been through the ringer today. 😭 TY!,We did. They told us they would bring it up but it could take up to three hours! We had already been through the ringer today. 😭 TY!,Wed Nov 01 02:30:44 +0000 2017,13994
13995,@Delta You are magical! ❤️🇺🇸🎉🥂✨ https://t.co/VVXVTVgCTx,You are magical! ❤️🇺🇸🎉🥂✨,Wed Nov 01 02:29:24 +0000 2017,13992
13993,@Delta I understand. The delay was medical. We were patient. No ones fault. Just feel bad that you guys are having to hotel us for the night. :/,I understand. The delay was medical. We were patient. No ones fault. Just feel bad that you guys are having to hotel us for the night. :/,Wed Nov 01 02:19:27 +0000 2017,13999
14000,Missed our @Delta connection in ATL to SEA due to delay. Ran to the gate &amp; watched the attendant shut it on us. They wouldn't let us on. 😭,Missed our connection in ATL to SEA due to delay. Ran to the gate & watched the attendant shut it on us. They wouldn't let us on. 😭,Wed Nov 01 02:12:56 +0000 2017,
14003,@Delta Regional and global. I but right now I am more worried about my global ones.. I got 4 last year and only used 2.. but somehow they are gone,Regional and global. I but right now I am more worried about my global ones.. I got 4 last year and only used 2.. but somehow they are gone,Wed Nov 01 02:25:46 +0000 2017,14002
14007,"@Delta Ohh, so I missed them by a few weeks? Anything I can do to get an exception or so? “Pretty please” just for the global ones","Ohh, so I missed them by a few weeks? Anything I can do to get an exception or so? “Pretty please” just for the global ones",Wed Nov 01 02:34:40 +0000 2017,14006
14009,@Delta Very disappointing. Now I have to fly another airline? That never ends happy.. okay thank you!,Very disappointing. Now I have to fly another airline? That never ends happy.. okay thank you!,Wed Nov 01 02:38:47 +0000 2017,14008
14004,"@Delta is it possible that my upgrade coupons have disappeared from my online profile? It says I have none, but  I should have a ton","is it possible that my upgrade coupons have disappeared from my online profile? It says I have none, but I should have a ton",Wed Nov 01 02:04:33 +0000 2017,
14235,@VirginAtlantic Unfortunately Delta website doesn't recognise that either 😬,Unfortunately Delta website doesn't recognise that either 😬,Wed Nov 01 02:14:04 +0000 2017,14236
14240,"@VirginAtlantic received notification of tomorrow's flight (now delta) but can't check in as reservation is not found, can you pls help?","received notification of tomorrow's flight (now delta) but can't check in as reservation is not found, can you pls help?",Wed Nov 01 01:37:56 +0000 2017,
14392,"@116450 would rather leave 9 (NINE!) 1st class seats empty than upgrade me. I've spent $15K+ with them this year! 125K miles... @Delta, sup?","would rather leave 9 (NINE!) 1st class seats empty than upgrade me. I've spent $15K+ with them this year! 125K miles... , sup?",Wed Nov 01 02:40:40 +0000 2017,
14395,"Hey @Delta, how is it possible that you accidentally cancel a return trip? I would have been stuck in the airport if I didn't notice.","Hey , how is it possible that you accidentally cancel a return trip? I would have been stuck in the airport if I didn't notice.",Wed Nov 01 02:39:46 +0000 2017,
14397,"@delta. Does Delta offer trip insurance and if so, what does it cover?  Thanks!",". Does Delta offer trip insurance and if so, what does it cover? Thanks!",Wed Nov 01 02:36:31 +0000 2017,
14399,@Delta 1:35PM,1:35PM,Wed Nov 01 09:49:36 +0000 2017,14398
14402,@Delta DCA to LIT today.,DCA to LIT today.,Wed Nov 01 11:04:52 +0000 2017,14401
14400,Honestly trying to figure out the benefits of having #Gold status with @Delta. Can't even get on a later flight... #SMH,Honestly trying to figure out the benefits of having #Gold status with . Can't even get on a later flight... #SMH,Wed Nov 01 02:27:53 +0000 2017,
14404,"thanks so much Dolton @Delta, means so much!!!!! #extremelifesaver","thanks so much Dolton , means so much!!!!! #extremelifesaver",Wed Nov 01 02:29:01 +0000 2017,
14929,@Delta babe its been so long im glad i finally hear back from you,babe its been so long im glad i finally hear back from you,Wed Nov 01 02:55:43 +0000 2017,14928
14931,@Delta i missed you,i missed you,Wed Nov 01 03:13:08 +0000 2017,14929
14930,happy halloween @Delta,happy halloween,Wed Nov 01 02:45:01 +0000 2017,
14933,@Delta can I bring my GoPro Karma drone as a carry on if it's in its case?,can I bring my GoPro Karma drone as a carry on if it's in its case?,Wed Nov 01 02:48:27 +0000 2017,
14935,@Delta Already done.,Already done.,Wed Nov 01 02:49:56 +0000 2017,14934
14938,"@Delta EK callled an hour ago and did not have any information of the whereabouts of my bag, but still searching hopefully","EK callled an hour ago and did not have any information of the whereabouts of my bag, but still searching hopefully",Wed Nov 01 03:07:52 +0000 2017,14937
14936,"I’m missing my bag. Tag 8006080773 on DL0140 MSP to CDG and DL8461/AF0192 to BLR, but was rebooked on EK072. What to do? @delta","I’m missing my bag. Tag 8006080773 on DL0140 MSP to CDG and DL8461/AF0192 to BLR, but was rebooked on EK072. What to do?",Wed Nov 01 02:44:26 +0000 2017,
